REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (acres),Seeded area (hectares),Total farm value (dollars),value_per_hectare,value_per_tonne
1910,NB,Oats,27.0,1050.0,85400.0,201100.0,81400.0,2332,0.028648648648648647,0.02730679156908665
1910,NB,"Peas, dry",40.0,1335.0,200.0,400.0,150.0,8,0.05333333333333334,0.04
1910,NB,Tame hay,0.83,2380.0,607000.0,630300.0,255000.0,5035,0.019745098039215685,0.00829489291598023
1910,NB,"Wheat, all",39.0,1030.0,5550.0,13400.0,5400.0,218,0.04037037037037037,0.03927927927927928
1910,NS,Barley,37.0,1410.0,3100.0,5400.0,2200.0,114,0.05181818181818182,0.036774193548387096
1910,NS,"Beans, all dry (white and coloured)",80.0,1165.0,350.0,700.0,300.0,28,0.09333333333333334,0.08
1910,NS,Buckwheat,29.0,1170.0,4500.0,9500.0,3850.0,132,0.03428571428571429,0.029333333333333333
1910,NS,Corn for silage,0.42,4326.875,5000.0,600.0,250.0,21,0.084,0.0042
1910,NS,Mixed grains,31.0,1685.0,1600.0,2400.0,950.0,49,0.05157894736842105,0.030625
1910,NS,Oats,32.0,1175.0,45850.0,96300.0,38950.0,1466,0.0376379974326059,0.03197382769901854
1910,NS,"Peas, dry",60.0,1000.0,50.0,100.0,50.0,3,0.06,0.06
1910,NS,"Rye, all",50.0,500.0,100.0,400.0,200.0,5,0.025,0.05
1910,NS,Tame hay,0.99,3000.0,657000.0,540600.0,219000.0,6533,0.029831050228310504,0.009943683409436833
1910,NS,"Wheat, all",38.0,1230.0,6100.0,12200.0,4950.0,230,0.046464646464646465,0.03770491803278689
1910,ON,Barley,24.0,1505.0,306700.0,503200.0,203600.0,7414,0.036414538310412574,0.02417345940658624
1910,ON,"Beans, all dry (white and coloured)",61.0,1205.0,19800.0,40600.0,16400.0,1214,0.07402439024390244,0.06131313131313131
1910,ON,Buckwheat,23.0,1070.0,72550.0,167300.0,67700.0,1699,0.025096011816838997,0.023418332184700207
1910,ON,Corn for grain,20.0,3145.0,349000.0,274800.0,111000.0,7146,0.06437837837837838,0.0204756446991404
1910,ON,Corn for silage,0.34,4326.875,1357550.0,245300.0,99000.0,7109,0.07180808080808081,0.0052366395344554525
1910,ON,Flaxseed,65.0,590.0,2100.0,8800.0,3550.0,136,0.03830985915492958,0.06476190476190476
1910,ON,Mixed grains,23.0,1650.0,216300.0,323400.0,130900.0,4889,0.037349121466768526,0.022602866389274157
1910,ON,Oats,23.0,1195.0,1357550.0,1442000.0,590725.0,31623,0.05353252359388887,0.02329416964384369
1910,ON,"Peas, dry",31.0,900.0,117350.0,322000.0,130300.0,3655,0.02805065234075211,0.031146144013634428
1910,ON,"Rye, all",26.0,835.0,31300.0,92700.0,37500.0,807,0.02152,0.025782747603833867
1910,ON,Sugar beets,0.65,4326.875,165200.0,15966.0,6500.0,1067,0.16415384615384615,0.0064588377723970945
1910,ON,Tame hay,0.96,3110.0,1357550.0,1442000.0,590725.0,39526,0.06691099919590333,0.02911568634672756
1910,ON,"Wheat, all",32.0,1530.0,539900.0,870400.0,352700.0,17090,0.04845477743124468,0.031654010001852195
1910,ON,"Wheat, spring",32.0,1205.0,53900.0,110400.0,44700.0,1702,0.03807606263982103,0.03157699443413729
1910,PP,Barley,20.0,980.0,263000.0,667100.0,269000.0,5300,0.01970260223048327,0.02015209125475285
1910,PP,Corn for silage,0.74,4326.875,16000.0,6500.0,2700.0,118,0.0437037037037037,0.007375
1910,PP,Flaxseed,83.0,455.0,105400.0,572000.0,232000.0,8709,0.03753879310344828,0.0826280834914611
1910,PP,Mixed grains,22.0,1090.0,1200.0,2900.0,1100.0,26,0.023636363636363636,0.021666666666666667
1910,PP,Oats,20.0,1045.0,1357550.0,1442000.0,590725.0,33275,0.056329087138685514,0.024511067732311886
1910,PP,"Peas, dry",37.0,1165.0,350.0,800.0,300.0,13,0.043333333333333335,0.037142857142857144
1910,PP,"Rye, all",19.0,1000.0,4500.0,10200.0,4500.0,86,0.01911111111111111,0.01911111111111111
1910,PP,Sugar beets,0.55,4326.875,5300.0,1079.0,400.0,29,0.0725,0.005471698113207547
1910,PP,Tame hay,0.98,1950.0,273000.0,328500.0,140000.0,2663,0.01902142857142857,0.009754578754578755
1910,PP,"Wheat, all",29.0,940.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1910,PEI,Barley,27.0,1250.0,2500.0,4900.0,2000.0,68,0.034,0.0272
1910,PEI,Buckwheat,27.0,1000.0,950.0,2400.0,950.0,26,0.02736842105263158,0.02736842105263158
1910,PEI,Corn for silage,0.35,2000.0,2000.0,200.0,100.0,7,0.07,0.0035
1910,PEI,Mixed grains,23.0,1705.0,4600.0,6600.0,2700.0,105,0.03888888888888889,0.02282608695652174
1910,PEI,Oats,24.0,1095.0,80400.0,181500.0,73450.0,1943,0.02645336963921035,0.024166666666666666
1910,PEI,Tame hay,0.87,2670.0,232000.0,215100.0,87000.0,2029,0.02332183908045977,0.008745689655172414
1910,PEI,"Wheat, all",37.0,1175.0,13650.0,28700.0,11600.0,505,0.043534482758620686,0.036996336996337
1910,QU,Barley,33.0,1280.0,50900.0,98200.0,39700.0,1673,0.04214105793450881,0.03286836935166994
1910,QU,"Beans, all dry (white and coloured)",72.0,1235.0,2100.0,4200.0,1700.0,151,0.0888235294117647,0.0719047619047619
1910,QU,Buckwheat,30.0,1070.0,53750.0,124200.0,50300.0,1629,0.03238568588469185,0.030306976744186045
1910,QU,Corn for grain,35.0,1920.0,14600.0,18800.0,7600.0,518,0.06815789473684211,0.03547945205479452
1910,QU,Corn for silage,0.43,4326.875,344000.0,41200.0,16700.0,1494,0.08946107784431137,0.004343023255813954
1910,QU,Flaxseed,71.0,635.0,350.0,1400.0,550.0,25,0.045454545454545456,0.07142857142857142
1910,QU,Mixed grains,28.0,1170.0,42800.0,90400.0,36600.0,1216,0.033224043715846995,0.02841121495327103
1910,QU,Oats,29.0,925.0,521300.0,1392100.0,563400.0,15151,0.026892083777067803,0.029063878764626894
1910,QU,"Peas, dry",42.0,920.0,11250.0,30300.0,12250.0,472,0.03853061224489796,0.04195555555555556
1910,QU,"Rye, all",35.0,845.0,3800.0,11100.0,4500.0,133,0.029555555555555557,0.035
1910,QU,Tame hay,0.91,2660.0,1357550.0,1442000.0,590725.0,31539,0.053390325447543276,0.023232293469853782
1910,QU,"Wheat, all",42.0,995.0,25400.0,62900.0,25500.0,1076,0.04219607843137255,0.04236220472440945
1910,SK,Barley,19.0,1290.0,67000.0,129600.0,52000.0,1300,0.025,0.019402985074626865
1910,SK,Corn for silage,0.6,333.0,1000.0,700.0,300.0,6,0.02,0.006
1910,SK,Flaxseed,83.0,480.0,98900.0,506400.0,205000.0,8160,0.03980487804878049,0.08250758341759352
1910,SK,Mixed grains,25.0,1000.0,200.0,600.0,200.0,5,0.025,0.025
1910,SK,Oats,19.0,1190.0,909000.0,1442000.0,590725.0,17624,0.029834525371365696,0.019388338833883387
1910,SK,"Peas, dry",30.0,1000.0,100.0,200.0,100.0,3,0.03,0.03
1910,SK,"Rye, all",12.0,500.0,500.0,800.0,500.0,6,0.012,0.012
1910,SK,Tame hay,0.79,2050.0,41000.0,37900.0,20000.0,322,0.0161,0.007853658536585366
1910,SK,"Wheat, all",28.0,1065.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1911,AB,Barley,19.0,1440.0,95000.0,164100.0,66000.0,1783,0.027015151515151516,0.01876842105263158
1911,AB,Corn for silage,1.1,3330.0,1000.0,700.0,300.0,11,0.03666666666666667,0.011
1911,AB,Flaxseed,47.0,660.0,28300.0,107300.0,43000.0,1339,0.03113953488372093,0.04731448763250883
1911,AB,Mixed grains,21.0,1545.0,1700.0,2800.0,1100.0,35,0.031818181818181815,0.020588235294117647
1911,AB,Oats,18.0,1840.0,910000.0,1221200.0,494000.0,16516,0.033433198380566805,0.01814945054945055
1911,AB,"Peas, dry",45.0,1000.0,200.0,500.0,200.0,9,0.045,0.045
1911,AB,"Rye, all",24.0,1665.0,10000.0,14400.0,6000.0,240,0.04,0.024
1911,AB,Sugar beets,0.55,4326.875,12700.0,1795.0,700.0,70,0.1,0.005511811023622047
1911,AB,Tame hay,1.35,3770.0,264000.0,170300.0,70000.0,3557,0.050814285714285715,0.01347348484848485
1911,AB,"Wheat, all",23.0,1500.0,995000.0,1442000.0,590725.0,22516,0.0381158745609209,0.022629145728643215
1911,BC,Barley,32.0,2275.0,2500.0,2800.0,1100.0,81,0.07363636363636364,0.0324
1911,BC,"Beans, all dry (white and coloured)",95.0,1335.0,200.0,400.0,150.0,19,0.12666666666666668,0.095
1911,BC,Corn for silage,0.83,4326.875,3000.0,400.0,200.0,25,0.125,0.008333333333333333
1911,BC,Mixed grains,35.0,1500.0,1350.0,2200.0,900.0,47,0.052222222222222225,0.03481481481481481
1911,BC,Oats,37.0,2005.0,36700.0,45300.0,18300.0,1355,0.07404371584699454,0.036920980926430515
1911,BC,"Peas, dry",53.0,2000.0,1200.0,1500.0,600.0,63,0.105,0.0525
1911,BC,Tame hay,1.95,4326.875,308000.0,141800.0,57000.0,5996,0.10519298245614035,0.019467532467532467
1911,BC,"Wheat, all",36.0,1910.0,10500.0,13700.0,5500.0,383,0.06963636363636364,0.036476190476190475
1911,CA,Barley,26.0,1575.0,968700.0,1442000.0,590725.0,24731,0.04186550425324813,0.025530091875709714
1911,CA,"Beans, all dry (white and coloured)",71.0,1290.0,27600.0,52900.0,21400.0,1956,0.0914018691588785,0.07086956521739131
1911,CA,Buckwheat,30.0,1220.0,184350.0,373100.0,151100.0,5443,0.03602250165453342,0.029525359370762137
1911,CA,Corn for grain,25.0,3730.0,487400.0,322100.0,130700.0,12360,0.09456771231828615,0.025359048009848173
1911,CA,Corn for silage,0.54,4326.875,1357550.0,295500.0,120050.0,13063,0.10881299458558934,0.009622481676549667
1911,CA,Flaxseed,59.0,720.0,392200.0,1351000.0,546050.0,23179,0.042448493727680614,0.05909994900560938
1911,CA,Mixed grains,30.0,1505.0,320550.0,525500.0,212650.0,9528,0.044806019280507876,0.02972391202620496
1911,CA,Oats,24.0,1445.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1911,CA,"Peas, dry",38.0,1065.0,127000.0,294800.0,119400.0,4770,0.039949748743718594,0.03755905511811024
1911,CA,"Rye, all",30.0,1200.0,64325.0,131500.0,53600.0,1906,0.035559701492537316,0.02963078118927322
1911,CA,Sugar beets,0.73,4326.875,158800.0,20676.0,8300.0,1154,0.13903614457831326,0.007267002518891687
1911,CA,Tame hay,1.28,3660.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1911,CA,"Wheat, all",24.0,1400.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1911,MA,Barley,22.0,1800.0,326000.0,448100.0,181000.0,7184,0.03969060773480663,0.02203680981595092
1911,MA,Corn for silage,0.99,4326.875,69000.0,9900.0,4000.0,684,0.171,0.00991304347826087
1911,MA,Flaxseed,69.0,915.0,29200.0,79800.0,32000.0,2022,0.0631875,0.06924657534246575
1911,MA,Mixed grains,22.0,1835.0,1100.0,1500.0,600.0,24,0.04,0.02181818181818182
1911,MA,Oats,21.0,1750.0,925000.0,1307400.0,529000.0,19204,0.036302457466918715,0.02076108108108108
1911,MA,"Peas, dry",44.0,1250.0,250.0,400.0,200.0,11,0.055,0.044
1911,MA,"Rye, all",24.0,1500.0,3000.0,4700.0,2000.0,73,0.0365,0.024333333333333332
1911,MA,Tame hay,1.05,3950.0,237000.0,156600.0,60000.0,2500,0.041666666666666664,0.010548523206751054
1911,MA,"Wheat, all",25.0,1365.0,1357550.0,1442000.0,590725.0,42089,0.07124973549451945,0.03100364627453869
1911,MP,Barley,29.0,1410.0,7400.0,12900.0,5250.0,215,0.040952380952380955,0.029054054054054056
1911,MP,Mixed grains,27.0,1665.0,8900.0,13200.0,5350.0,242,0.045233644859813085,0.027191011235955055
1911,MP,Oats,31.0,1115.0,220700.0,488500.0,197700.0,6865,0.034724329792615076,0.031105573176257364
1911,MP,Tame hay,1.11,3420.0,1357550.0,1387700.0,562000.0,21328,0.03795017793594306,0.015710655224485285
1911,MP,"Wheat, all",38.0,1345.0,31800.0,58400.0,23650.0,1209,0.051120507399577166,0.0380188679245283
1911,NB,Barley,19.0,1545.0,1700.0,2700.0,1100.0,32,0.02909090909090909,0.018823529411764704
1911,NB,"Beans, all dry (white and coloured)",90.0,1335.0,200.0,400.0,150.0,18,0.12,0.09
1911,NB,Buckwheat,26.0,1420.0,37400.0,65100.0,26350.0,979,0.03715370018975332,0.026176470588235294
1911,NB,Corn for silage,0.35,4326.875,2000.0,200.0,100.0,7,0.07,0.0035
1911,NB,Mixed grains,29.0,1555.0,700.0,1100.0,450.0,20,0.044444444444444446,0.02857142857142857
1911,NB,Oats,32.0,1100.0,92550.0,207600.0,84000.0,3000,0.03571428571428571,0.03241491085899514
1911,NB,"Peas, dry",53.0,1500.0,450.0,700.0,300.0,24,0.08,0.05333333333333334
1911,NB,Tame hay,0.9,3180.0,818000.0,635200.0,257000.0,7333,0.02853307392996109,0.008964547677261613
1911,NB,"Wheat, all",39.0,1380.0,7800.0,14000.0,5650.0,306,0.05415929203539823,0.03923076923076923
1911,NS,Barley,35.0,1380.0,3100.0,5600.0,2250.0,109,0.04844444444444444,0.03516129032258065
1911,NS,"Beans, all dry (white and coloured)",78.0,1570.0,550.0,900.0,350.0,43,0.12285714285714286,0.07818181818181819
1911,NS,Buckwheat,30.0,1165.0,5600.0,11800.0,4800.0,167,0.034791666666666665,0.02982142857142857
1911,NS,Corn for silage,0.68,4326.875,4000.0,600.0,250.0,27,0.108,0.00675
1911,NS,Mixed grains,33.0,1445.0,2600.0,4400.0,1800.0,86,0.04777777777777778,0.03307692307692308
1911,NS,Oats,34.0,1110.0,45150.0,100300.0,40600.0,1551,0.038201970443349755,0.03435215946843854
1911,NS,"Peas, dry",47.0,1500.0,150.0,200.0,100.0,7,0.07,0.04666666666666667
1911,NS,"Rye, all",35.0,1000.0,200.0,500.0,200.0,7,0.035,0.035
1911,NS,Tame hay,1.3,3820.0,830000.0,535300.0,217000.0,10770,0.049631336405529955,0.01297590361445783
1911,NS,"Wheat, all",40.0,1415.0,7650.0,13300.0,5400.0,309,0.05722222222222222,0.040392156862745096
1911,ON,Barley,32.0,1420.0,298800.0,519900.0,210400.0,9608,0.04566539923954373,0.03215528781793842
1911,ON,"Beans, all dry (white and coloured)",70.0,1300.0,23800.0,45100.0,18300.0,1671,0.09131147540983607,0.07021008403361345
1911,ON,Buckwheat,28.0,1150.0,83200.0,178600.0,72300.0,2331,0.03224066390041494,0.028016826923076922
1911,ON,Corn for grain,25.0,3875.0,469000.0,298200.0,121000.0,11629,0.09610743801652892,0.024795309168443497
1911,ON,Corn for silage,0.52,4326.875,1357550.0,243500.0,99000.0,10628,0.10735353535353535,0.007828809251961253
1911,ON,Flaxseed,75.0,885.0,3100.0,8700.0,3500.0,232,0.06628571428571428,0.07483870967741936
1911,ON,Mixed grains,29.0,1565.0,246300.0,389300.0,157500.0,7121,0.04521269841269841,0.028911896061713356
1911,ON,Oats,29.0,1150.0,1306900.0,1442000.0,590725.0,38134,0.0645545727707478,0.029178973142551076
1911,ON,"Peas, dry",36.0,1055.0,110400.0,258400.0,104550.0,3935,0.03763749402199904,0.035643115942028986
1911,ON,"Rye, all",31.0,1120.0,44000.0,96800.0,39200.0,1351,0.03446428571428571,0.030704545454545453
1911,ON,Sugar beets,0.74,4326.875,146100.0,18881.0,7600.0,1084,0.14263157894736841,0.007419575633127995
1911,ON,Tame hay,1.53,3100.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1911,ON,"Wheat, all",32.0,1380.0,537000.0,962300.0,389400.0,17231,0.04425012840267078,0.03208752327746741
1911,ON,"Wheat, spring",33.0,1165.0,61000.0,129500.0,52400.0,2016,0.03847328244274809,0.033049180327868855
1911,PP,Barley,21.0,1705.0,610000.0,886200.0,358000.0,13036,0.03641340782122905,0.02137049180327869
1911,PP,Corn for silage,0.97,4326.875,78000.0,12000.0,4900.0,754,0.15387755102040818,0.009666666666666667
1911,PP,Flaxseed,59.0,715.0,388700.0,1340900.0,542000.0,22920,0.042287822878228784,0.0589657833804991
1911,PP,Mixed grains,23.0,1640.0,4100.0,6200.0,2500.0,94,0.0376,0.022926829268292682
1911,PP,Oats,19.0,1775.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1911,PP,"Peas, dry",45.0,1085.0,650.0,1300.0,600.0,29,0.04833333333333333,0.04461538461538461
1911,PP,"Rye, all",23.0,1665.0,15000.0,21400.0,9000.0,345,0.03833333333333333,0.023
1911,PP,Sugar beets,0.55,4326.875,12700.0,1795.0,700.0,70,0.1,0.005511811023622047
1911,PP,Tame hay,1.19,3790.0,568000.0,375800.0,150000.0,6781,0.045206666666666666,0.01193838028169014
1911,PP,"Wheat, all",23.0,1405.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1911,PEI,Barley,28.0,1370.0,2600.0,4600.0,1900.0,74,0.03894736842105263,0.02846153846153846
1911,PEI,Buckwheat,28.0,1435.0,1650.0,2800.0,1150.0,46,0.04,0.027878787878787878
1911,PEI,Corn for silage,0.3,3000.0,3000.0,300.0,100.0,9,0.09,0.003
1911,PEI,Mixed grains,24.0,1805.0,5600.0,7700.0,3100.0,136,0.04387096774193548,0.024285714285714285
1911,PEI,Oats,28.0,1135.0,83000.0,180600.0,73100.0,2314,0.03165526675786594,0.027879518072289156
1911,PEI,"Peas, dry",40.0,1000.0,50.0,100.0,50.0,2,0.04,0.04
1911,PEI,Tame hay,1.18,3110.0,274000.0,217200.0,88000.0,3225,0.03664772727272727,0.01177007299270073
1911,PEI,"Wheat, all",36.0,1300.0,16350.0,31100.0,12600.0,594,0.047142857142857146,0.0363302752293578
1911,QU,Barley,36.0,1225.0,50000.0,100700.0,40800.0,1791,0.043897058823529414,0.03582
1911,QU,"Beans, all dry (white and coloured)",72.0,1165.0,2850.0,6100.0,2450.0,205,0.0836734693877551,0.07192982456140351
1911,QU,Buckwheat,34.0,1215.0,56500.0,114800.0,46500.0,1920,0.04129032258064516,0.033982300884955755
1911,QU,Corn for grain,40.0,1895.0,18400.0,23900.0,9700.0,731,0.07536082474226805,0.03972826086956522
1911,QU,Corn for silage,0.53,4326.875,305000.0,38400.0,15500.0,1613,0.10406451612903225,0.005288524590163934
1911,QU,Flaxseed,68.0,725.0,400.0,1400.0,550.0,27,0.04909090909090909,0.0675
1911,QU,Mixed grains,34.0,1290.0,59900.0,114600.0,46400.0,2024,0.043620689655172414,0.03378964941569282
1911,QU,Oats,34.0,1000.0,581800.0,1440000.0,582700.0,19995,0.034314398489788914,0.034367480233757304
1911,QU,"Peas, dry",50.0,1070.0,14100.0,32600.0,13200.0,710,0.05378787878787879,0.05035460992907802
1911,QU,"Rye, all",40.0,980.0,5100.0,12800.0,5200.0,203,0.039038461538461536,0.03980392156862745
1911,QU,Tame hay,1.12,4260.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1911,QU,"Wheat, all",43.0,1190.0,34200.0,71000.0,28700.0,1483,0.05167247386759582,0.04336257309941521
1911,SK,Barley,22.0,1705.0,189000.0,274000.0,111000.0,4069,0.03665765765765766,0.02152910052910053
1911,SK,Corn for silage,0.74,1333.0,8000.0,1400.0,600.0,59,0.09833333333333333,0.007375
1911,SK,Flaxseed,59.0,710.0,331200.0,1153900.0,467000.0,19559,0.04188222698072805,0.059054951690821256
1911,SK,Mixed grains,27.0,1625.0,1300.0,1900.0,800.0,35,0.04375,0.026923076923076925
1911,SK,Oats,19.0,1755.0,1357550.0,1442000.0,590725.0,31187,0.05279444750095222,0.022973002835991307
1911,SK,"Peas, dry",45.0,1000.0,200.0,400.0,200.0,9,0.045,0.045
1911,SK,"Rye, all",16.0,2000.0,2000.0,2300.0,1000.0,32,0.032,0.016
1911,SK,Tame hay,1.08,3350.0,67000.0,48900.0,20000.0,724,0.0362,0.01080597014925373
1911,SK,"Wheat, all",21.0,1400.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1912,AB,Barley,15.0,1775.0,135000.0,187000.0,76000.0,2039,0.026828947368421053,0.015103703703703704
1912,AB,Corn for silage,1.0,4326.875,1000.0,600.0,200.0,10,0.05,0.01
1912,AB,Flaxseed,36.0,810.0,43000.0,132000.0,53000.0,1557,0.02937735849056604,0.036209302325581394
1912,AB,Mixed grains,20.0,1820.0,2000.0,2800.0,1100.0,39,0.035454545454545454,0.0195
1912,AB,Oats,16.0,1765.0,1043000.0,1442000.0,590725.0,16231,0.027476406111134624,0.015561840843720039
1912,AB,"Peas, dry",32.0,1250.0,250.0,500.0,200.0,8,0.04,0.032
1912,AB,"Rye, all",21.0,1665.0,10000.0,15000.0,6000.0,211,0.035166666666666666,0.0211
1912,AB,Sugar beets,0.57,4326.875,11800.0,1900.0,800.0,67,0.08375,0.005677966101694915
1912,AB,Tame hay,1.01,4090.0,286000.0,180300.0,70000.0,2900,0.041428571428571426,0.01013986013986014
1912,AB,"Wheat, all",20.0,1455.0,934000.0,1442000.0,590725.0,18459,0.031248042659443902,0.01976338329764454
1912,BC,Barley,30.0,2275.0,2500.0,2600.0,1100.0,75,0.06818181818181818,0.03
1912,BC,"Beans, all dry (white and coloured)",67.0,1000.0,150.0,400.0,150.0,10,0.06666666666666667,0.06666666666666667
1912,BC,Corn for silage,0.9,4326.875,3000.0,400.0,200.0,27,0.135,0.009
1912,BC,Mixed grains,32.0,1800.0,1800.0,2500.0,1000.0,57,0.057,0.03166666666666667
1912,BC,Oats,33.0,2125.0,38700.0,45000.0,18200.0,1278,0.07021978021978022,0.03302325581395349
1912,BC,"Peas, dry",51.0,1915.0,1150.0,1400.0,600.0,59,0.09833333333333333,0.051304347826086956
1912,BC,Tame hay,1.92,4326.875,313000.0,145700.0,59000.0,6021,0.10205084745762712,0.019236421725239615
1912,BC,"Wheat, all",36.0,2135.0,10900.0,12700.0,5100.0,392,0.07686274509803921,0.03596330275229358
1912,CA,Barley,21.0,1680.0,1076500.0,1442000.0,590725.0,22354,0.03784163527868297,0.02076544356711565
1912,CA,"Beans, all dry (white and coloured)",80.0,1180.0,25050.0,52600.0,21200.0,2008,0.09471698113207547,0.08015968063872256
1912,CA,Buckwheat,29.0,1420.0,229000.0,398700.0,161350.0,6544,0.04055779361636195,0.0285764192139738
1912,CA,Corn for grain,24.0,3565.0,430100.0,298000.0,120700.0,10534,0.08727423363711682,0.024491978609625667
1912,CA,Corn for silage,0.54,4326.875,1357550.0,299400.0,121650.0,14977,0.12311549527332512,0.011032374498176862
1912,CA,Flaxseed,36.0,810.0,663800.0,1442000.0,590725.0,23608,0.039964450463413605,0.03556492919554083
1912,CA,Mixed grains,29.0,1750.0,351000.0,496500.0,200800.0,10194,0.05076693227091633,0.02904273504273504
1912,CA,Oats,21.0,1500.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1912,CA,"Peas, dry",46.0,1010.0,106450.0,259600.0,105200.0,4944,0.04699619771863118,0.04644434006575857
1912,CA,"Rye, all",28.0,1210.0,62000.0,127000.0,51200.0,1755,0.03427734375,0.028306451612903225
1912,CA,Sugar beets,0.55,4326.875,182400.0,18900.0,7700.0,1005,0.1305194805194805,0.005509868421052631
1912,CA,Tame hay,1.22,3330.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1912,CA,"Wheat, all",23.0,1370.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1912,MA,Barley,17.0,1770.0,345000.0,481000.0,195000.0,5855,0.030025641025641026,0.016971014492753622
1912,MA,Corn for silage,1.22,4326.875,76000.0,11000.0,4500.0,924,0.20533333333333334,0.012157894736842105
1912,MA,Flaxseed,41.0,795.0,31800.0,100000.0,40000.0,1302,0.03255,0.040943396226415095
1912,MA,Mixed grains,22.0,2335.0,1400.0,1500.0,600.0,31,0.051666666666666666,0.02214285714285714
1912,MA,Oats,18.0,1615.0,881000.0,1348000.0,546000.0,16003,0.02930952380952381,0.018164585698070376
